Beseda,Števec
dvakrat,16
100,16
dokler,16
želja,16
sprejetje,16
pomislek,16
radi,16
stožica,16
sindikat,16
proučevanje,16
nasprotovati,16
pregled,16
8,16
jutro,16
direktor,16
znan,16
zahvaljevati,16
učen,16
dotakniti,16
študij,16
družben,16
posebej,16
ime,16
spodbuda,16
levi,16
primerjava,16
vrsta,16
zagotavljati,16
markovec,16
pokop,16
prinesti,16
veda,16
…,16
9,16
profesor,16
90,15
nazadnje,15
zunanji,15
povezan,15
nalagati,15
osamosvajanje,15
dogovor,15
povečati,15
vir,15
invalid,15
opredeliti,15
analizirati,15
6,15
premakniti,15
kritičen,15
namesto,15
omeniti,15
padel,15
starš,15
učinkovit,15
objavljen,15
drav,15
poleg,15
kršenje,15
seznaniti,15
pozabiti,15
razvijati,15
akcija,15
izgubiti,15
dejati,15
sosednji,15
naslov,15
uraden,15
25,15
prazen,15
kazenski,15
zaslediti,15
drugače,15
pisen,15
ocenjevati,15
višina,15
napor,15
pesek,15
osnutek,15
izpolnjevati,15
zaskrbljen,15
stalen,15
izboljšati,14
pravilnik,14
narod,14
sovrstnik,14
