Beseda,Števec
oblast,144
bodoč,144
mleko,143
voditi,142
predložiti,142
prvič,142
pogost,141
last,141
praktičen,141
varovanje,140
povedan,140
časoven,140
operacija,140
pogovor,140
partner,140
2012,139
regija,139
soglasje,139
skušati,139
predvidevati,139
vključiti,139
prihodek,139
izkazati,138
predviden,138
zaupanje,138
oprema,138
urejati,138
imenovanje,137
zapisan,137
zadovoljen,137
glaven,137
objekt,136
vesel,136
prijava,136
pogajanje,136
luk,136
jutro,136
holding,135
promet,135
določba,135
ostati,135
družben,135
nevladen,135
zopet,134
narava,134
izrazit,134
sprejem,133
2010,133
napaka,133
brut,133
omejitev,132
prodati,132
8,132
razen,132
oglašanje,132
pristop,132
znanost,131
spoštovati,131
žibert,131
dama,131
kandidat,131
javnofinančen,131
demokratski,130
določiti,130
ravnanje,129
zgodovina,129
žival,129
opravičevati,129
šport,129
dobiček,129
šele,128
drag,128
pravilen,128
pregled,128
zaposlovanje,128
postavka,128
40,128
ustvariti,127
sindikat,127
naslov,127
ugotovitev,126
načelo,126
poudarjati,126
sporazum,125
enoten,125
izvoz,125
primerjava,125
izhajati,124
povečanje,124
medij,124
uvod,124
doba,124
plačati,124
prijaviti,124
koalicijski,123
izdatek,123
kršitev,123
opozicija,123
početi,123
normalen,122
potencial,122
pooblastiti,122
uraden,122
2009,122
prepričan,122
krediten,122
vabiti,122
velikokrat,121
greda,121
zagovarjati,121
usklajen,120
prenos,120
potrošnik,120
premalo,120
vrniti,120
50,120
zagotovljen,120
misija,119
pripravljati,119
ohranjati,119
trend,119
70,119
štirje,118
povečevati,118
varen,118
mir,118
dotakniti,118
izpeljati,118
župan,117
srečevati,117
skladen,117
predlagan,117
pritisk,117
imenovati,116
sled,116
primanjkljaj,116
količina,116
prebivalec,116
okoliščina,116
argument,115
vsebinski,115
poraba,115
zdravstvo,115
podpredsednik,115
omenjati,115
pripeljati,115
predloga,115
slovenec,115
temelj,114
izvesti,114
cesta,114
dolgoročen,113
upravljati,113
struktura,113
naložba,113
mateja,112
pozdraviti,112
preprečiti,112
