Beseda,Števec
zmanjšati,7
pregled,7
okrepiti,7
izvršba,7
sodelovanje,7
konkurenčnost,7
odredba,7
prebivalec,7
ključen,7
pet,7
vložiti,7
nad,7
najbolj,7
demokratičnost,7
končan,7
poslušati,7
transparenten,7
2010,7
aleša,7
potencial,7
poglavje,7
izvor,7
začasen,7
razmisliti,7
korekten,7
predmet,7
izvršilen,7
poročevalka,7
metodologija,7
opredeliti,7
möderndorferhvala,7
skrivnost,7
nadzoren,7
večina,6
odvzem,6
takle,6
odškodninski,6
umik,6
temeljiti,6
kadar,6
neustrezen,6
kozlovič,6
izkušnja,6
standard,6
temveč,6
pisen,6
udeležiti,6
odgovoriti,6
omenjati,6
dotik,6
vodja,6
zaključen,6
opravljen,6
strokovnjak,6
uprava,6
preložiti,6
učinek,6
znanje,6
darka,6
umakniti,6
preložitev,6
eden,6
sekretarka,6
cerar,6
pooblaščenka,6
stroka,6
precej,6
glaven,6
najprej,6
marija,6
izkazati,6
kvaliteta,6
četrti,6
kje,6
61,6
andrej,6
povedan,6
postoriti,6
anketa,6
inštitucija,6
primerjati,6
namera,6
prizadevanje,6
uvrstitev,6
problematika,6
očitek,6
grec,6
uporaba,6
vpliv,6
pritrditi,6
etika,6
proces,6
nasproten,6
sklicevati,6
sprejem,6
koruptiven,6
volilen,6
totalitarizem,6
širok,6
uvrščati,6
prioriteten,6
primera,6
2012,6
mandati,6
državljanov,6
126,6
128,6
meriti,6
upravljanje,6
upoštevan,6
kpka,6
znižati,6
izvajati,6
lepaspoštovan,6
luč,6
demokratičen,6
zdeti,6
razlika,6
omejitev,6
diplomacija,6
prijaviti,6
nekdanji,5
znan,5
uvrstiti,5
tisoč,5
finančen,5
nepravilnost,5
dopolnilen,5
obtožnica,5
omenjen,5
strog,5
struktura,5
zgodba,5
igor,5
gol,5
kandidat,5
tretji,5
zgoditi,5
171,5
zavrniti,5
prikazati,5
razvoj,5
nevladen,5
številen,5
združen,5
samostojen,5
gledati,5
tina,5
obveščati,5
javnost,5
jutro,5
nit,5
postati,5
izboljšava,5
bpp,5
vrednota,5
presojati,5
oba,5
enostaven,5
primerjalen,5
voda,5
poslovniški,5
zunanji,5
preko,5
skoraj,5
vzpostaviti,5
uresničiti,5
pregleden,5
boj,5
nazaj,5
povezan,5
odvetnikov,5
zavest,5
finance,5
izbira,5
razumen,5
unija,5
