Beseda,Števec
ustanovljen,3
novelacija,3
razmišljati,3
umeščati,3
bodoč,3
ohranjati,3
imenovan,3
prostor,3
ustvariti,3
17,3
opravljen,3
solastniški,3
dolgoročen,3
izrazit,3
zaloga,3
plačilo,3
odločanje,3
zakonodajen,3
pismenost,3
odločiti,3
spričevalo,3
posel,3
bolje,3
postati,3
šentilj,3
namera,3
begunski,3
uskladiti,3
prepričan,3
drža,3
postaviti,3
enostaven,3
evidenca,3
preko,3
nakup,3
povezovanje,3
izobraževati,3
skoraj,3
subvencioniran,3
stanje,3
kriza,3
pripravljati,3
vzpostaviti,3
dovoljenje,3
večleten,3
vodenje,3
kazalnik,3
obnovljiv,3
nadaljnji,3
programski,3
pripravljenost,3
opredeljen,3
kuhinja,3
zaraščenost,3
smernica,3
kakovosten,3
zavest,3
skupaj,3
prebrati,3
oni,3
letošnji,3
ponujati,3
2,3
nevladen,3
15,3
natančen,3
izkazati,3
maribor,3
podpredsednica,3
deset,3
uveljavljati,3
prepoznati,3
iztekajoč,3
zgodovina,3
rdeč,3
uspešnost,3
dohodek,3
pač,3
kje,3
izvedba,3
izziv,3
500,3
šentilje,3
pretekel,3
kmetovanje,3
lastninski,3
vprašati,3
poskrbeti,3
uvesti,3
maturiteten,3
dobiti,3
odvisen,3
dolgotrajen,3
implementacija,3
dvig,3
koruza,3
zastaviti,3
poučevati,3
izteči,3
11,3
5,3
zavarovanje,3
izraziti,3
zelenjava,3
opozoriti,3
uvažati,3
dalja,3
odprt,3
direktorica,3
močen,3
življenje,3
narejen,3
sporočati,3
nadaljevati,3
odpiranje,3
veljavnost,3
zdravje,3
pozdravljati,3
