Beseda,Števec
skozi,595
dalja,594
povečati,593
neposreden,593
telo,590
povezan,589
akt,589
…,589
leten,589
ljubljana,589
postati,587
plačati,587
hkrati,586
naloga,584
znotraj,584
vpliv,583
dutba,583
zgolj,582
nalog,582
prodaja,581
znan,581
početi,580
bratušek,580
poslati,580
vsebina,579
kasneje,577
generalen,576
priporočiti,575
odločba,575
obramba,575
sd,575
upraven,574
splošen,572
šele,572
bivši,572
posameznik,571
varnosten,571
nadzoren,571
a,570
združen,570
tujina,568
rabiti,567
zavod,567
številen,566
pripravljati,563
prihodek,563
sodba,563
mera,562
obveznost,561
klemenčič,560
100,560
uporabljati,559
4,557
karkoli,556
realen,556
analiza,555
povezava,554
iskati,553
voditi,552
državljanov,551
zagotovo,550
kriterij,550
posloven,550
vrniti,549
zgodovina,548
okoli,548
celota,547
veja,543
lasten,543
standard,543
slediti,542
podati,540
prihodnost,539
zaključiti,538
zapisan,538
zemljišče,537
napisan,535
faza,530
doba,530
omenjen,530
odgovarjati,529
vladen,528
nanašati,528
poleg,527
zdravstvo,527
nasprotovati,527
postavljati,526
prinesti,526
perspektiva,525
odstavek,524
stati,524
sanacija,523
župan,522
12,521
omogočiti,520
razpis,519
financiranje,519
50,519
ravnati,518
teden,518
učinek,517
preden,516
skrb,516
pravilo,516
zavrniti,515
trenuten,513
pojasniti,513
zmanjšati,513
včasih,513
8,512
fiskalen,512
naslov,510
predstaviti,508
sodnikov,506
ekonomski,505
alenka,505
levica,505
zaseben,504
preveč,504
učinkovit,502
povsem,502
sedanji,502
neodvisen,501
volilen,500
potekati,500
postavka,499
smca,498
nemčija,498
zagotavljati,497
spreminjati,493
luknja,493
odnos,492
begunec,492
mnog,491
seznaniti,491
uredba,491
razvojen,491
pridobiti,490
namesto,488
absoluten,487
zagovarjati,487
poudarjati,487
dvorana,486
migrant,485
ocenjevati,485
doseči,485
referendum,484
parlamentaren,484
določati,482
drugič,482
pristojnost,480
proces,478
znanje,478
poslovanje,478
slovenec,478
pozdrav,477
minuta,476
izkušnja,475
članica,475
oprostiti,475
domač,475
pravosoden,474
daleč,474
dama,473
ureditev,473
sposoben,472
primerjava,470
teren,470
žrtev,468
pripravništvo,466
resnica,465
moč,465
članov,465
sindikat,464
kpka,464
predstavitev,462
2012,461
ugotovitev,458
potreba,458
kmetijstvo,458
višina,457
bati,457
občutek,457
citirati,457
razmišljati,455
reševanje,455
blagajna,455
končati,455
privatizacija,453
kultura,452
agencija,452
vendarle,449
gozd,448
potrditi,447
izpostaviti,446
turizem,445
uvod,444
odpreti,444
pokojnina,443
