Beseda,Števec
nerazumljiv,302
časoven,301
razpis,300
miza,298
izvolitelep,298
spleten,298
razlika,298
zaupanje,297
24,297
pravilen,297
kakršenkoli,296
naprava,296
vojska,296
gorenek,295
združenje,294
vrhoven,294
zbornica,293
naraven,293
prvič,293
zaveza,292
demokratičen,292
obvestilo,291
50,291
zagotovo,290
spoštovati,290
vključiti,289
zdravje,289
naložba,289
izraziti,289
nasprotovati,289
predmet,288
andrej,287
narejen,286
šele,286
kmetijski,285
tveganje,284
prodaja,284
vodenje,284
močen,284
predhoden,284
standard,284
narobe,284
normalen,283
prekinjati,283
štirje,283
okoliščina,283
skratka,282
23,281
prispevati,281
iskati,281
tuj,280
uspel,280
jutro,279
urejen,278
spomniti,278
izhodišče,278
resen,276
pomeniti,275
veja,275
odpreti,275
upraven,274
pooblastiti,273
nikoli,272
skrb,272
okoli,272
šolstvo,272
tale,272
opravljanje,271
cesta,271
spoštovanje,270
naroden,270
bodoč,270
soglasje,269
zavzemati,268
šircelj,268
prispevek,267
informacijski,267
udeležba,267
zaseben,266
opravilo,266
ivati,266
spremljati,266
ljubljana,266
sled,265
postavljati,265
omejitev,265
bojen,265
breznik,265
roka,265
22,265
karkoli,264
investicijski,264
industrija,263
izvedba,263
izjava,262
nato,262
opozicija,262
pripravništvo,262
znan,261
odločba,260
kustece,260
omenjati,259
zloraba,259
navajati,259
govorilo,259
negativen,258
podeželje,258
skladen,258
reforma,257
gozdarstvo,257
peter,256
računski,256
