Beseda,Števec
reševati,137
resen,136
namenjen,136
predložiti,136
potekati,135
opozicija,135
približen,135
naložba,135
celovit,135
dolgoročen,134
argument,134
demokratski,134
pravilo,134
pripravništvo,134
delodajalec,134
potek,134
realen,134
spleten,133
reden,133
pet,133
dogovor,132
stanovanje,132
včasih,132
opredeliti,131
posloven,131
kakor,131
znanost,130
oni,130
cesta,130
časoven,130
luk,130
ogromen,130
dimica,130
direktor,130
vojska,130
obstajati,129
nekje,129
načelo,129
30,129
društvo,128
besedilo,128
pokazati,128
povezan,127
dom,127
vpliv,127
zaposlitev,126
sprejem,126
nekolik,126
pozdravljati,126
neposreden,126
opravičevati,126
letošnji,126
razmišljanje,126
obstoječ,126
razmerje,126
spreminjati,125
številen,125
sd,124
predsedujoč,124
izreden,124
državljanov,124
tema,124
notranji,124
določiti,123
premalo,123
vprašati,122
pridobiti,122
misel,122
davek,121
vsebinski,121
posameznik,121
obrazložiti,121
skušati,121
gotov,121
möderndorfera,121
razpis,120
razlika,120
škoda,119
gost,119
dušan,119
postavka,119
vključiti,119
morebiten,119
prinašati,118
zaveza,118
kdaj,118
bodoč,118
promet,117
referendum,117
nikoli,117
mih,117
doba,117
opozorilo,117
plačevati,117
volja,116
minuta,116
soden,116
objekt,116
dvom,116
izkušnja,116
aktiven,116
hud,116
prihodek,116
žalost,115
opravljanje,115
prijavljen,115
območje,115
kršitev,115
pogled,115
pojasnilo,114
posredovati,114
hrvaški,114
bančen,114
zbornica,114
negativen,114
počasi,114
storiti,113
pričenjati,113
pobuda,113
družben,113
štirje,112
trček,112
pol,112
dopolniti,112
šolstvo,111
2017,111
ostati,111
oceniti,111
prvič,111
izvedba,110
spoštovati,110
enoten,110
izvolihvala,110
posledičen,110
marka,110
poudarjati,110
odločanje,110
realizacija,109
tanek,109
policija,109
moč,109
vključen,109
agencija,109
tomaž,108
predmet,108
prijava,108
prioriteta,108
spomenik,108
izpostaviti,108
zakonodajen,107
ba,107
jožef,107
sled,107
dama,107
temeljen,107
ovira,107
ugotovitev,107
točen,106
alenka,106
povečati,106
oblast,106
prizadevati,106
pogovor,106
poglavje,106
zagotovo,106
računski,105
partner,105
primerjava,105
ogrožen,104
kajti,104
odprt,104
pregled,104
medicinski,104
miza,104
pravilen,104
breznik,103
akt,103
voditi,103
nenazadnje,103
imenovati,102
pogajanje,102
povezava,102
nasprotovati,102
ministrov,102
kakršenkoli,101
večkrat,101
odvisen,101
ciljen,101
kasneje,101
dogovoriti,101
prosimhvala,101
sedanji,101
prihodnost,100
odpreti,100
realizirati,100
uraden,100
50,100
volitve,100
zapisati,100
demografski,99
dostop,99
